"Battletags","Level","K/D","KDA","Win Pct","Kills/Game","Elim/Game","Damage/Game","Healing/Game","Elim/Min","Healing/Min","Damage/Min","Solo Kills","Obj kills","Final Blows","Damage Done","Elims","Environment Kills","MultiKills","Deaths","Games","GameTimeMin","Rating"
"FatboiAnnoy-1521",65,2.92,2.94,50.5,24.16,24.16,8659.76,189.16,2.15,0.28,770.6,224,1131,1444,909275,2537,3,9,870,105.000023095328,1179.95717622632,2049
"Mooz-22805",55,1.98,2.91,53.3,18.59,18.59,6528.39,2028.91,1.64,2.98,576.03,101,687,653,587555,1673,5,27,844,89.9999846822877,1020.00763849105,2502
"Fixer-11649",1381,2.36,3.73,47.4,19.8,19.8,6599.64,2389.36,1.59,3.2,530.3,81,1506,1160,1141738,3425,17,56,1454,173.000042426557,2153.00396002263,3972
"Godxy-1820",946,2.97,3.11,60,28.2,28.2,9351,212.9,2.22,0.28,736.3,21,94,151,93510,282,28,6,95,10,126.999864185794,3291
"vencat-2880",383,2.37,3.71,48.4,20.6,20.6,6206.64,547.56,1.86,0.82,560.02,49,1879,740,974443,3234,12,45,1364,157.000083781241,1740.0146423342,2160
"LilMama-11999",293,2.3,3.72,40.7,20.93,20.93,6015.56,5980.04,1.75,8.33,502.54,20,242,150,162420,565,3,5,246,26.9999800517325,323.198153380825,3169
"Auspex-11840",526,2.84,3.5,54.2,24.62,24.62,9092.2,1797.68,2.15,2.61,792.32,411,1235,1926,1291092,3496,25,58,1231,141.999956006247,1629.50827948304,2789
"Bandicoot-21582",733,2.67,4.22,50,20.94,20.94,6776.33,2641.81,1.83,3.84,591.52,97,679,619,528554,1633,9,22,611,78.0000383688516,893.552204490127,3027
"Minox-21454",204,2.57,3.17,58.1,24.38,24.38,8668.31,1895.39,2.03,2.63,722.59,183,731,850,641455,1804,2,24,703,74.0000069217645,887.716409028633,2509
"marvells-21794",542,3.41,3.69,50,26.01,26.01,10539.42,1200.03,2.23,1.72,905.28,355,2169,2144,2065727,5098,11,64,1493,196.000064519679,2281.86527925062,3041
"banANAmilk-21214",692,3.31,7.18,51.3,21.44,21.44,5638.32,6120.14,1.75,8.32,459.82,125,986,813,670960,2551,0,17,770,118.999985811376,1459.17967900483,3063
"lichi-21359",944,0.9,4.52,49.1,7.28,7.28,1858.73,9390.15,0.6,12.93,153.59,84,1620,978,897766,3516,15,40,3896,482.999682578965,5845.21127677583,2568
"Chronove-2491",708,1.77,4.99,50,12.82,12.82,4081.09,5956.88,1.09,8.41,345.54,54,614,418,408109,1282,6,24,724,100,1181.07599699022,2837
"Amna-11129",1130,1.68,5.63,47.6,12.83,12.83,2668.94,12828.26,1.02,17.03,212.61,13,808,265,336286,1616,0,15,960,125.999835140543,1581.70358873054,4080
"Vanthury-21563",258,2.64,3.91,46.4,24.29,24.29,7278.89,4840.96,1.85,6.13,553.28,18,296,198,203809,680,3,5,258,28.0000109906868,368.36502313476,2391
"MaestroRage-1121",727,4.27,4.94,62.5,25.88,25.88,9117.94,1015.5,3.45,2.26,1215.73,52,185,231,145887,414,0,0,97,15.9999956130442,119.999506469364,1728
"Others-2276",157,1.68,3,35.7,15.93,15.93,765.38,3386.71,1.59,5.64,76.54,37,310,215,32146,669,6,9,399,42.0000522616217,419.989547948785,2558
"Speroh-1908",647,2.29,4.41,41.7,18.54,18.54,4170.04,8476.75,1.58,12.06,355.97,9,237,101,100081,445,11,4,194,24.0000095922341,281.15009691828,2269
"BuffMeJeff-2260",329,2.86,3.81,50,22.3,22.3,6683.9,1680.7,2.03,2.55,607.54,10,76,119,66839,223,4,2,78,10,110.015801428713,2774
"battleturtle-21929",180,2.44,2.77,50,20.5,20.5,7347,1307.65,2.22,2.36,795.93,62,213,305,191022,533,4,6,218,26,239.998492329727,1756
"Nathan-23243",223,3.07,4.23,48.9,22.15,22.15,7904.38,301.22,2.02,0.46,720.32,117,909,750,727203,2038,9,26,664,92.0000050604854,1009.55547534429,2238
"PopJe-1525",126,4.15,7.6,70.4,31.63,31.63,7994.96,10782.7,2.85,16.17,719.55,26,400,236,215864,854,3,22,206,27.000010006304,299.998610242513,3000
"BBPOISON-1249",523,2.81,4.41,60.7,22.67,22.67,7372.93,2875.08,1.86,3.93,604.78,32,822,653,619326,1904,11,28,677,83.9999837242453,1024.05172128708,3596
"IROw-2303",763,2.36,5.5,49.3,20.42,20.42,6902.51,5765.77,1.7,7.98,573.39,180,1992,1357,1415014,4187,6,31,1777,204.999920318841,2467.80376358151,3141
"ImFriendly-2483",1575,1.87,3.98,48.4,17.82,17.82,6002.94,7145.84,1.44,9.61,484.28,431,4283,3610,3793857,11265,33,135,6026,631.999820088157,7834.01544560998,4038
"Vulcan-12923",1128,3.33,7.77,51.6,20.32,20.32,4648.1,12421.52,1.63,16.57,372.07,17,285,155,144091,630,0,6,189,30.9999784858329,387.268524739968,3262
"AIERKUCHEN-21273",574,2.13,2.9,44.4,17.13,17.13,6800.62,1321.84,1.61,2.07,639.64,84,476,455,428439,1079,0,5,506,62.999991177275,669.812707147771,2166
"APROGENJI-1569",287,2.48,3.01,51.4,22.96,22.96,8188.2,904.67,1.86,1.22,662.96,210,1117,1081,876137,2457,6,15,989,106.999951149215,1321.55333655122,2191
"Kitsu-21447",197,2.74,2.98,51.4,22.85,22.85,7943.47,1605.72,2.03,2.38,706.09,284,1240,1406,1143860,3290,30,49,1200,144.000040284661,1619.99178574969,2524
"Coke-2817",627,3.53,4.44,54.3,25.45,25.45,9210.81,2591.63,2.05,3.48,742,267,1322,1436,1188194,3283,21,28,931,128.999946801639,1601.33962264151,2456
"Akhanyatin-1645",559,1.26,3.17,51.5,12.06,12.06,3826.89,5629.96,1.02,7.95,324.41,227,1867,1431,1128932,3557,20,36,2819,294.999856280165,3479.95437871829,1813
"YhJames-11308",277,2.42,2.93,47.3,24.45,24.45,8683.75,2370.85,2.24,3.62,796.01,333,1224,1366,955213,2689,37,26,1113,110.000057578811,1200.00125626562,1520
"Royal-1509",109,3.66,6.33,60,30.46,30.46,7742.86,12315.83,2.43,16.38,617.78,23,544,248,271000,1066,0,13,291,34.9999870848756,438.667486807601,3167
"luch0x-11376",1571,2.63,4.76,48.4,19.47,19.47,5764.68,5131.16,1.6,7.04,474.6,341,3670,2606,2334696,7884,98,81,2994,405.0001040821,4919.29203539823,2524
"Zundy-11320",385,1.99,3.31,52.8,23.36,23.36,6460.94,4364.36,2,6.23,553.8,59,294,320,232594,841,2,14,422,36.0000247641984,419.996388587938,3221
"UnderJ-1575",633,2.07,2.63,38.6,16.82,16.82,7399.23,1325.11,1.64,2.16,723.48,174,628,746,651132,1480,7,14,715,87.9999675641925,900,2913
"wraxu-11518",1562,2.33,3.43,52.3,18.89,18.89,6823.5,2793.59,1.62,3.99,584.06,505,1326,1983,1344229,3722,24,23,1598,196.999926723822,2301.52552819916,2250
"Utsutsu-11631",499,2.75,9.66,71.4,20.64,20.64,6382.79,6287.64,2.41,12.23,744.66,18,127,106,89359,289,0,6,105,13.9999905997221,119.999731421051,2560
"Rei-12969",1144,3.36,4.17,66.7,21.83,21.83,6819.17,1159.33,2.02,1.79,630.7,12,176,177,122745,393,6,8,117,17.9999912012752,194.617092119867,2803
"yernar-21633",122,2.28,2.73,50,21.17,21.17,7689.68,1480.04,1.86,2.17,676.16,630,2720,3078,2353041,6478,16,70,2846,305.999859552023,3480.00621154756,2349
"RaijinQT-2156",381,1.76,2.65,47.5,18.96,18.96,6645.88,2182.96,1.56,2.99,545.46,273,1985,2063,1734575,4949,13,88,2816,261.000048150132,3180.022366443,2374
"Fantasy-11575",55,1.95,2.9,54.7,16.75,16.75,5707.96,2551.29,1.61,4.09,548.84,84,518,469,428097,1256,11,21,643,75,780.003279644341,2500
"chana-11145",343,3.06,3.6,70,27.35,27.35,10766.85,618.1,2.32,0.87,911.42,38,204,332,215337,547,7,7,179,20,236.26538807575,2709
"Phototaker-1577",690,2.85,6.49,50,24.12,24.12,6743.17,5586.04,1.93,7.45,539.45,25,244,210,161836,579,5,10,203,23.9999881361437,300.00185373992,3118
"NEONpumpkin-1598",151,2.51,4.15,50.7,21.56,21.56,7044.55,5799.97,1.75,7.86,572.64,192,1329,1165,1028504,3148,7,35,1254,145.999957413887,1796.07432243643,2782
"hyeon-3716",256,1.94,3.06,55.8,16.12,16.12,4768.87,3588.92,1.55,5.76,459.22,37,394,262,247981,838,6,2,433,51.9999496736124,540.004790732111,2461
"Beaniepop-1424",349,1.77,4.17,45.2,11.89,11.89,2315.15,8105.3,1.2,13.63,233.55,52,760,327,266242,1367,3,9,774,114.999892015636,1139.97859130807,1294
"Nightfaille-1220",300,2.51,3.58,42.9,19.46,19.46,5822.13,5082.06,1.86,8.09,555.75,52,708,366,366794,1226,12,13,488,62.9999673658953,659.99820062978,1277
"Hopdaddy-1766",456,2.53,5.16,54.8,19.39,19.39,5791.9,4484.39,2,7.72,598.5,26,294,229,179549,601,2,10,238,31.0000172654915,299.998329156224,2597
"Aras1001-2533",51,3.34,4.8,81.8,24.91,24.91,7809.36,1633.36,2.09,2.28,654.25,32,115,144,85903,274,0,4,82,11.0000051220587,131.299961788307,2606
"DareYa-2268",967,1.61,4.7,47.7,13.36,13.36,3613.01,7839.42,1.12,10.95,302.79,36,654,364,393818,1456,6,10,907,108.999975090022,1300.63080022458,3200
"Cowmilk-11384",562,2.67,3.21,50.8,23.52,23.52,8558.52,398.62,1.81,0.51,656.88,51,688,646,539187,1482,15,23,555,63.0000280422316,820.830288637194,2859
"Wechiiii-2513",80,1.99,6.04,45.7,13.83,13.83,3197.23,11098.37,1.09,14.58,252.01,11,223,104,111903,484,6,0,243,34.9999843614629,444.041903099083,1938
"RinSuiKa-1415",726,2.92,4.34,49.6,17.98,17.98,5593.61,5753.87,1.62,8.65,504.27,147,1064,716,665640,2140,53,13,734,119.000073297924,1320.00713903266,1909
"Cazic-1250",435,2.61,3.78,52.4,22.73,22.73,7001.48,1082.86,1.96,1.55,602.35,115,1741,1140,1015214,3296,20,47,1263,144.999914303833,1685.42209678758,1733
"kotyasha-21946",1202,2.66,3.2,50.5,23.65,23.65,8987.7,856.62,1.96,1.18,744.81,368,1750,2114,1653737,4352,36,57,1638,184.000022252634,2220.34747116714,2902
"Mist-11511",423,2.7,3.27,52.5,24.14,24.14,8147.35,193.4,2.06,0.28,695.8,504,2259,2584,1767976,5239,54,64,1939,217.00012887626,2540.92555331992,2571
"ApexGod-11542",126,2.16,3.85,44.8,19.28,19.28,7089.83,4378.17,1.69,6.41,622.32,41,246,254,205605,559,3,4,259,28.9999901267026,330.384689548785,2483
"umos-11515",519,2.39,5.97,60.2,20.06,20.06,5657.28,6809.56,1.64,9.29,462.87,81,986,673,610986,2167,12,23,907,107.999957576786,1319.99481495884,2864
"Snapfast-1308",519,1.82,2.52,43.3,19.31,19.31,6768.09,1670.45,1.62,2.34,567.83,126,942,874,812171,2317,20,29,1275,120.000029550434,1430.30660585034,2204
"MCTurtle123-1317",337,3.38,3.97,53.4,23.34,23.34,7343.48,2226,2.12,3.36,665.69,162,570,672,425922,1354,17,19,401,58.0000217880351,639.820336793402,1451
"LordAvery-1615",262,2.33,2.92,33.3,20.13,20.13,23463.22,1751.55,1.78,2.58,2075.59,142,558,613,1618962,1389,19,11,597,68.9999923284187,780.000867223295,1763
"ProfessorSad-1912",712,3.52,5.65,64.4,26.93,26.93,8659.9,3602.25,2.21,4.92,709.63,65,686,647,510934,1589,3,36,451,58.9999884525226,720.000563674027,3516
"Terayon97-2164",405,3.36,4.77,64.3,26.61,26.61,8923.7,403.18,2.14,0.54,719.31,44,665,538,499727,1490,5,23,444,55.9999775877719,694.731061711918,3013
"AJAX-21321",903,2.01,5.17,51.8,17.6,17.6,4206.67,9632.33,1.39,12.68,332.17,26,658,334,349154,1461,3,15,726,83.0000927099107,1051.13044525394,3277
"Red-2271",132,2.26,2.26,47.6,23.38,23.38,10504.29,67.1,2.05,0.1,919.13,73,169,297,220590,491,0,4,217,20.999991432072,239.998694417547,2777
"HQueenzel-2301",464,0.43,4.93,50,3.54,3.54,906.66,9601.96,0.31,13.82,78.3,18,165,123,103359,404,2,0,950,113.999735292171,1320.03831417625,2641
"Sarayajin-2342",72,2.56,3.22,61.8,24.71,24.71,8070.26,2397.44,2,3.23,653.31,73,324,344,274389,840,4,10,328,34.0000198258792,419.998163199706,2457
"Jobelly-1172",118,0.61,3.23,51.6,4.58,4.58,820.16,7628.29,0.47,13.14,84.75,9,71,49,25425,142,0,0,234,31.0000487709715,300,1280
"Noobling-11875",245,2.11,3.78,48.9,18.34,18.34,5488.45,4826,1.8,7.88,537.41,65,411,313,257957,862,2,10,409,46.9999726698795,480.000372155338,2548
"qeezu-2644",397,2.67,3.48,51,23.6,23.6,8230.58,1908.39,1.97,2.65,686.84,200,1015,1169,855980,2454,12,21,918,103.999961120601,1246.25822607885,2583
"ThirryGaming-2397",243,2.29,5.6,54.8,12.39,12.39,3006.1,4405.71,1.22,7.21,295,28,168,144,93189,384,7,3,168,30.9999667343069,315.894915254237,2073
"Nakomode-21278",79,2.23,2.4,43.3,18.7,18.7,0,484.5,2.34,1.01,0,101,212,350,0,561,0,3,252,NA,NA,949
"AeroBlack-2700",273,2.56,7.05,56.5,17.57,17.57,4479.43,7797.22,1.68,12.45,429.28,9,196,110,103027,404,0,2,158,23.0000245566958,239.999534103615,1877
"Zooka-11687",836,1.89,2.36,56.3,17.44,17.44,6282.72,949,1.49,1.35,535.58,14,221,239,201047,558,2,11,295,31.9999936333308,375.381829045147,2326
"KamiVS-2493",495,2.67,2.83,59.3,30.32,30.32,9942.44,249.73,2.34,0.32,768.24,251,581,1086,586604,1789,4,24,670,59.0000040231573,763.568676455274,3068
"SilverSync-11565",409,2.98,3.97,46.7,22.09,22.09,7420.07,1526,1.96,2.26,658.62,154,767,1002,667806,1988,2,34,667,89.9999595691146,1013.94734444748,2580
"Force-31270",1224,1.56,4.6,50.8,10.99,10.99,3269.52,9336.36,0.95,13.46,282.86,4,306,153,219058,736,3,3,471,67.000048936847,774.439652124726,4221
"downban3R-2696",73,2.64,4.33,56.5,19.63,19.63,6764.91,3541.15,1.88,5.66,648.3,97,300,445,311186,903,13,8,342,46.0000206950277,480.003084991516,2340
"OopsMyBabs-2561",235,2.23,4.54,50.5,17.39,17.39,6188.12,4542.24,1.51,6.57,537.39,94,807,632,612624,1722,9,16,773,99.0000193919963,1139.99888349244,2376
"Lamb-11288",259,2.34,5.39,48.7,19.36,19.36,3406,13402.65,1.58,18.21,277.64,17,833,291,265668,1510,2,16,644,78,956.879412188445,2682
"DankTheApe-1354",505,4.32,4.45,54.7,26.17,26.17,7065.92,143.81,2.31,0.21,624.16,55,624,453,374494,1387,2,23,321,53.000033965853,599.996795693412,2695
"azihwon-1453",341,2.21,3.86,50.5,17.84,17.84,5634.43,4115.68,1.56,5.98,491.08,224,2798,2071,1684695,5335,13,66,2412,299.000076316504,3430.59175694388,1929
"Whaley-21516",403,1.92,3.36,50.7,18.17,18.17,0,4411.11,1.55,6.26,0,146,1049,962,0,2507,13,34,1304,NA,NA,2794
"DamyLv-2501",452,2.2,3.78,49.7,20.4,20.4,6766.41,2766.89,1.65,3.74,548.63,96,1701,1123,1062327,3203,22,43,1456,157.00009310698,1936.32685051856,2460
"Moloch-11976",566,1.84,3.69,42.3,14.49,14.49,5196.52,4170.41,1.32,6.33,473.02,33,480,356,368953,1029,8,8,560,71.0000153949181,779.994503403662,1876
"kentie-11866",351,1.84,2.2,44.2,21.13,21.13,8462.22,1223.38,1.72,1.66,689.8,327,1077,1255,1015467,2536,30,25,1381,120.00007090338,1472.1180052189,2227
"JunkRat-11100",490,2.97,3.58,56.9,25.54,25.54,8726.86,702.74,2.05,0.94,701.1,136,648,749,567246,1660,9,22,559,65.0000114588752,809.080017115961,3651
"RuroUnI-2386",1308,1.99,4.08,53.7,18.71,18.71,6217.85,4552.12,1.6,6.48,531.11,40,366,295,254932,767,3,16,386,41.0000241240943,479.998493720698,3684
"Leum-11234",991,3.4,4.67,55.6,25.64,25.64,8532.62,1940.31,2.05,2.59,682.39,44,400,487,383968,1154,2,19,339,45.0000117197297,562.681164729847,4293
"madof-2310",245,1.73,2.84,42.3,16.21,16.21,5438.9,2878.77,1.56,4.62,523.75,22,443,263,282823,843,4,14,488,52.0000367721414,539.996181384248,2241
"ZFPuhi-2680",202,1.92,2.99,50,15.75,15.75,6423.6,3144.1,1.75,5.82,713.73,39,127,170,128472,315,0,4,164,20,180.000840654029,2067
"Squishi-11262",74,2.1,2.8,52.5,18.58,18.58,6179.19,183.89,1.63,0.27,543.37,99,1532,1101,858908,2583,12,27,1228,139.00009548177,1580.70559655483,1850
"Lanikeu-21211",1453,2.42,2.97,51.1,23.6,23.6,9309.84,1029.49,1.94,1.41,766.47,464,3192,3697,2858121,7245,38,110,2994,307.000012889588,3728.94046733727,3216
"AKIDIDOU-2364",962,2.34,3.18,49,21.33,21.33,7168.59,2059.85,1.8,2.89,604.01,348,2158,2221,1727630,5140,15,66,2194,240.999973495485,2860.26721411897,2742
"whumper88-1785",609,2.73,3.76,60,21.7,21.7,7758.7,617.59,1.77,0.84,632.25,52,1088,842,775870,2170,9,42,794,100,1227.1569790431,3000
"Kyopoboy-1709",109,2.84,3.4,48.6,24.9,24.9,8449.01,2619.43,2.06,3.61,697.68,255,949,1262,920942,2714,27,35,957,108.999989347864,1320.00630661621,3000
"MakroPolo-21604",294,2.59,3.42,42.3,21.1,21.1,7808.74,1414.36,1.71,1.91,631.38,71,812,703,609082,1646,15,29,635,78.0000358572574,964.683708701574,2284
"Stan-41654",1085,2.33,4.68,48.6,18.94,18.94,6139.95,4056.74,1.66,5.92,537.63,284,2505,2100,2161261,6666,19,107,2861,351.999771985114,4019.97842382308,2288
"Crawdaddy-11803",302,2.58,3.22,43.1,19.42,19.42,6870.98,2326.37,1.85,3.7,656.22,297,1348,1381,1051260,2971,30,24,1150,153.000008732379,1601.99323397641,1802
"QEB-3949",372,2.54,3.49,54,19.03,19.03,5736.14,2316.97,1.74,3.53,524.6,74,445,452,361377,1199,13,12,472,63.0000313799872,688.861990087686,2161
"BlackPearl-22698",324,2.53,2.77,54.5,21.09,21.09,7716.55,1000.97,1.9,1.5,695.03,68,269,344,254646,696,2,9,275,32.9999805612612,366.3813072817,2567
"Wiseman654-1746",311,2.46,3.83,52.7,20.82,20.82,5274.5,2972.62,1.77,4.21,448.36,331,4046,2350,2130897,8411,31,134,3422,403.99981040857,4752.64742617539,2416
"DrunkMonkey-11723",683,2.38,3.39,52.6,21.68,21.68,7760.66,1658.81,1.75,2.23,627.16,82,978,1006,884715,2472,23,44,1038,113.999969074795,1410.66872887301,3910
"xSchlol-2663",586,2.73,4.08,45,22.3,22.3,6442.52,7252.7,1.84,10,532.81,38,435,271,257701,892,31,14,327,40.0000310437531,483.663970270828,2398
"Jouric-2236",289,2.35,5.81,49.4,20.42,20.42,6882.01,5740.68,1.68,7.87,566.33,196,1332,1128,1087357,3226,0,27,1373,157.999915722296,1920.00600356682,3241
"DannuTostada-1671",802,1.4,4.41,43.8,10.67,10.67,2824.79,8433.21,0.93,12.21,245.35,21,234,193,135590,512,60,3,365,48.0000283206893,552.639087018545,2082
"Nano211-1433",1052,2.44,2.81,52.3,22.93,22.93,9766.27,683.27,1.94,0.96,826.38,376,1107,1691,1289147,3027,13,34,1241,131.999934468328,1559.99298143711,3296
"Reillyc1-1996",170,2.98,3.31,56.3,25.45,25.45,9795.39,370.64,2.26,0.55,870.7,303,758,1141,783631,2036,6,24,684,79.9999795822321,900.001148501206,1970
"Xzerion-2360",700,2.71,3.06,50,23.75,23.75,7935.05,770.6,2.04,1.11,682.78,816,1706,3163,1761580,5273,72,53,1945,221.999861374535,2580.01113096459,2718
"Ruskii-1881",173,2.59,4.1,53.6,21.14,21.14,7349.95,5766.19,1.85,8.41,643.12,110,841,665,617396,1776,3,26,685,84.0000272110695,960.001243935813,1901
"Fistsofrage-1692",779,2.12,5.08,43.4,18.8,18.8,5508.62,6421.07,1.6,9.12,469.54,125,1068,787,672052,2294,8,13,1083,122.000065352121,1431.29871789411,1901
"promiscuous-2941",365,1.93,3.07,46.7,18.4,18.4,6861.53,3961.07,1.44,5.15,535.17,54,264,247,205846,552,17,4,286,30.000014574009,384.636657510698,2170
"Alucard-16327",195,2.83,3.29,50,22.1,22.1,9321.85,1660.2,2.46,3.07,1035.76,25,205,227,186437,442,4,7,156,20,180.000193094925,2508
"Silly-1900",92,2.48,3.73,52.5,20.69,20.69,0,4061.13,1.8,5.89,0,192,1223,1124,0,2483,15,27,1000,NA,NA,2098
"boldeagle3-1492",804,2.04,2.54,48.1,20.01,20.01,7380.38,581.55,1.63,0.79,599.66,44,822,835,767559,2081,5,29,1022,103.999929542923,1279.99032785245,3928
"DisneyFanboy-1194",385,2.45,4.1,58.8,20.29,20.29,0,2627.41,1.92,4.14,0,21,139,140,0,345,2,4,141,NA,NA,2527
"AviDiTy-21524",102,3.38,4.33,54.6,24.83,24.83,8093.25,1863.32,2.22,2.78,724.66,313,1063,1371,874071,2682,4,22,793,108,1206.18082963045,1950
"Yee21-1925",254,1.82,3.35,42.7,15.44,15.44,4910.7,5372,1.28,7.44,407.84,69,819,609,540177,1698,5,18,931,110,1324.48264025108,1650
"Sequence-4376",476,2.71,4.22,49.3,22.25,22.25,8159.87,3003.03,1.87,4.2,684.68,198,1146,1296,1191341,3249,16,32,1200,145.999997548981,1739.99678682012,2750
"FinitePeach-1556",625,1.86,5.7,57.1,15.48,15.48,4889.49,8057.4,1.25,10.85,394.92,40,398,329,308038,975,2,15,524,63.00002658764,780.001012863365,3694
"arctic-2877",290,2.85,3.34,54.5,23.11,23.11,9125.36,1156.5,2.04,1.7,805.18,119,441,539,401516,1017,2,14,357,44.0000175335548,498.66613676445,2089
"PuKPuK84-1776",261,1.71,2.24,48.7,15.77,15.77,6116.54,1727.23,1.41,2.58,547.81,44,324,228,238545,615,11,6,360,38.9999901905326,435.452072798963,2830
"Rodrick-21814",598,2.36,2.52,54,26.6,26.6,9484.52,778.17,2.23,1.09,793.89,695,1873,3332,2143501,6012,7,78,2548,225.99994517382,2699.9974807593,3266
"DISinfinity-1643",412,3.41,3.85,48.1,20.76,20.76,6798.09,1806.98,1.82,2.64,596.7,504,926,1628,904146,2761,9,11,810,133.000004413004,1515.24384112619,2003
"buttclencher-11675",417,3.04,3.95,57.6,24.27,24.27,9190.89,1639.43,1.98,2.23,751.32,119,1088,1063,845562,2233,10,24,734,92.0000130564069,1125.43523398818,2840
"Jzx-1645",1051,3.21,3.93,57.1,26.69,26.69,9926.24,525.74,2.67,0.88,992.62,104,420,559,416902,1121,3,24,349,41.9999919405535,420.001611895791,4162
"H3ARTLESS-11722",70,2.44,2.62,52.2,22.79,22.79,8002.88,612.45,1.89,0.85,663.3,798,1393,2588,1472529,4194,17,43,1716,183.999885041385,2220.00452284034,2440
"PentaRainbow-1992",240,1.84,4.18,49.8,13.07,13.07,3697.6,6220.37,1.16,9.2,328.22,136,1579,1010,891122,3149,14,29,1712,241.000108178278,2715.01431966364,1119
"Ahri-2760",98,1.3,1.88,31.4,12.8,12.8,0,2871.66,1.24,4.65,0,23,260,143,0,448,2,2,344,NA,NA,2068
"Respecwamen-2116",369,2.58,3.28,47.3,20.77,20.77,7442.33,1811.6,1.79,2.6,641.01,430,1561,2154,1637312,4569,35,45,1770,219.999919380087,2554.26904416468,2685
"CodyRad-1588",81,2.64,3.12,46.5,20.39,20.39,7277.43,27.35,1.72,0.04,613.79,67,1262,1036,924233,2590,19,37,980,126.999916179201,1505.78047866534,2374
"Shaylen-2583",241,2.42,4.06,44.8,19.97,19.97,6276.07,3417.72,1.91,5.44,599.1,50,280,269,182006,579,2,8,239,28.9999952199386,303.799031881155,2575
"Dex-11312",87,2.2,3.42,50.9,20.1,20.1,7250.61,2438.75,1.8,3.63,648.16,82,566,524,427786,1186,4,13,540,59.0000013791943,660.000617131573,2032
"Oris-21371",263,2.28,3.86,49.6,19.31,19.31,6417.62,3197.91,1.72,4.75,571.91,384,2396,2176,1681417,5058,32,50,2219,262.000087259763,2940.00279764299,2319
"Zetsubou-11424",447,1.89,3.2,25,15.08,15.08,5375.08,4032.62,1.36,6.06,484.45,24,169,156,129002,362,0,3,192,24.0000148834994,266.285478377542,1780
"deltronzero-1791",821,2.24,3.51,51.7,20.45,20.45,6865.79,3918.28,1.71,5.46,573.94,29,276,206,199108,593,3,7,265,29.0000131084697,346.914311600516,2427
"Merty21-2998",127,2.53,2.95,46.4,20.18,20.18,9342.93,892.14,1.77,1.3,817.51,263,743,971,784806,1695,0,24,671,83.9999871560635,959.995596384142,2182
"wololo-11322",73,1.91,3.96,57.1,18.43,18.43,5964.5,5338.07,1.47,7.12,477.07,11,118,84,83503,258,2,3,135,14,175.033014023099,2726
"Inhonrides-2824",572,2.54,3.96,46.9,21.35,21.35,7483.63,1791.32,1.74,2.44,610.92,41,822,593,606174,1729,6,23,680,80.9999959912502,992.231388725201,3504
"DrunkAsPhaq-1921",143,3.3,4.48,54.6,23.61,23.61,7953.93,3286.28,2.13,4.94,717.06,231,1236,1320,946518,2810,28,27,852,119.000041488924,1319.99832649987,1898
"Lilronth-2417",218,1.97,4.3,37.1,17.91,17.91,5513.26,5332.11,1.49,7.41,459.44,25,248,201,192964,627,5,8,319,34.9999818619111,419.998258749782,3599
"Chu-12316",1370,1.77,4.76,47.4,16.24,16.24,5896.39,6066.95,1.31,8.17,476.63,77,732,593,571950,1575,9,17,890,97.0000288312001,1199.98741161908,4126
"PolarEpix-1949",669,2.11,3.03,50.9,21.66,21.66,7500.39,2437.79,1.74,3.27,604.19,686,2720,3310,2520132,7277,24,100,3445,336.000127993344,4171.09187507241,4165
"ch0ader-1587",349,2.67,4.76,53.5,19.07,19.07,6888.76,2694.49,1.78,4.19,643.39,103,630,552,489102,1354,10,13,508,71.0000058065603,760.195215965433,1577
"LiTTleBeaR-11471",464,2.42,3.23,43.8,20.33,20.33,6345.34,1875.39,1.77,2.73,553.66,97,824,629,564735,1809,9,20,749,88.9999590250483,1020.00325109273,1995
"VIZO-21858",581,2.55,3.51,48.4,24.25,24.25,8464.13,2481.35,1.96,3.33,682.51,516,2008,2461,1802859,5166,16,59,2022,212.999918479513,2641.51294486528,3042
"SolidToast-1393",438,2.2,2.98,42.2,22.77,22.77,7179.85,1903.82,1.87,2.6,589.12,197,1355,1104,919021,2914,6,37,1324,128.000027855735,1559.98947582835,2124
"GhostKiller-22434",12,2.77,3.2,60.7,22.74,22.74,8155.82,1352.76,2.02,2.01,725.66,435,674,1296,725868,2024,2,8,730,89.0000024522366,1000.28663561448,2238
"NarwhalDave-1608",301,1.93,2.58,44.3,17.48,17.48,6035.19,1429.4,1.57,2.13,540.72,97,599,669,531097,1538,19,15,798,88.0000463945626,982.203358484983,2761
"Stargazer83-1467",144,2.82,3.19,46.7,23.67,23.67,6139.07,284.8,2.01,0.4,521.14,23,209,133,92086,355,2,3,126,14.9999918554439,176.701078405035,957
